00307011	38.92178	-76.559962	706	1045	0	0.01585977	25	24003701102
00307012	38.950966	-76.582314	791	953	0	0.009088123	24	24003701101
00307013	38.988988	-76.670087	655	1003	0	0.021774721	30	24003702204
00307014	38.997525	-76.69414	555	621	0	0.003808111	30	24003702204
00307015	39.013479	-76.688751	655	793	0	0.006187601	31	24003702205
00307016	39.013479	-76.688751	858	654	0	0.006187601	31	24003702205
00307017	38.997274	-76.670301	475	496	0	0.014027112	32	24003702206
00307018	39.021872	-76.692265	688	856	0	0.008541517	34	24003702209
00307019	38.929738	-76.557718	791	1023	0	0.008317769	25	24003701102
00307020	39.016015	-76.670136	607	535	0	0.004740107	32	24003702206
00307021	38.823726	-76.609684	795	971	0	0.042056053	53	24003708004
00307022	38.918806	-76.638645	691	1082	0	0.029373504	27	24003701300
00307023	38.930256	-76.557996	570	709	0	0.00821576	25	24003701102
00307024	39.016015	-76.670136	656	957	0	0.004740107	32	24003702206
00307025	38.841253	-76.505847	782	790	0	0.031395982	50	24003707001
00307026	38.997525	-76.69414	695	902	0	0.003808111	30	24003702204
00307027	38.919646	-76.557491	403	538	0	0.016631229	25	24003701102
51001001	39.285849	-76.576317	765	183	0	0.003212776	1208	24510010200
51001002	39.286074	-76.586121	1035	295	0	0.002810201	1211	24510010500
51001003	39.285849	-76.576317	809	346	0	0.003212776	1208	24510010200
51001004	39.282191	-76.571461	1137	536	0	0.001601074	1356	24510261100
51001005	39.283077	-76.575809	1516	619	0	0.004586088	1207	24510010100
51002001	39.288244	-76.590233	592	120	0	0.001553586	1212	24510020100
51002002	39.288244	-76.590233	903	255	0	0.001553586	1212	24510020100
51002003	39.284084	-76.591033	1143	359	0	0.00443455	1214	24510020300
51003001	39.290087	-76.596186	1121	70	0	0.000783255	1215	24510030100
51003002	39.290087	-76.596186	438	59	0	0.000783255	1215	24510030100
51003003	39.287172	-76.600822	845	291	0	0.001573344	1216	24510030200
51004001	39.291975	-76.615823	727	180	0	0.002139606	1217	24510040100
51004002	39.28786	-76.620422	883	228	0	0.005254377	1218	24510040200
51004003	39.291879	-76.630954	420	19	0	0.000241024	1298	24510180100
51005001	39.293603	-76.601335	1215	63	0	0.002208507	1406	24510280500
51005002	39.297816	-76.601377	280	13	0	0.00222358	1247	24510100200
51006001	39.295253	-76.579557	1047	69	0	0.001339426	1220	24510060200
51006002	39.293542	-76.588001	462	48	0	0.002587395	1221	24510060300
51006003	39.293542	-76.588001	389	27	0	0.002587395	1221	24510060300
51006004	39.293542	-76.588001	656	106	0	0.002587395	1221	24510060300
51006005	39.295253	-76.579557	1543	237	0	0.001339426	1220	24510060200
51007001	39.317965	-76.566162	780	48	0	0.001951999	1343	24510260302
51007002	39.297991	-76.585531	256	19	0	0.001562472	1225	24510070300
51007003	39.297991	-76.585531	1757	112	0	0.001562472	1225	24510070300
51007004	39.295253	-76.579557	1747	96	0	0.001339426	1220	24510060200
51008001	39.327346	-76.578886	773	141	0	0.004499117	1227	24510080101
51008002	39.327346	-76.578886	952	64	0	0.004499117	1227	24510080101
51008003	39.316015	-76.573102	1404	61	0	0.002974421	1228	24510080102
51008004	39.313254	-76.594048	373	29	0	0.000930575	1233	24510080500
51008005	39.313254	-76.594048	1537	63	0	0.000930575	1233	24510080500
51008006	39.306786	-76.598464	1551	84	0	0.005181162	1235	24510080700
51008007	39.306786	-76.598464	377	23	0	0.005181162	1235	24510080700
51008008	39.305315	-76.583958	669	33	0	0.001963672	1230	24510080301
51008009	39.307292	-76.58663	879	49	0	0.001685744	1232	24510080400
51008010	39.307904	-76.578699	2788	99	0	0.003010072	1231	24510080302
51008011	39.308743	-76.58082	464	26	0	0.003274535	1230	24510080301
51009001	39.342818	-76.607221	501	26	0	0.002184279	1378	24510271001
51009002	39.33678	-76.60713	685	37	0	0.003437274	1237	24510090100
51009003	39.330218	-76.60401	1125	67	0	0.001921992	1239	24510090300
51009004	39.330218	-76.60401	1545	93	0	0.001921992	1239	24510090300
51009005	39.332557	-76.591036	1306	74	0	0.005712585	1238	24510090200
51009006	39.332557	-76.591036	1634	73	0	0.005712585	1238	24510090200
51009007	39.328032	-76.585519	1476	67	0	0.005309204	1242	24510090600
51009008	39.321419	-76.594529	1272	60	0	0.001192563	1243	24510090700
51009009	39.321673	-76.60243	711	29	0	0.003489667	1241	24510090500
51009010	39.326849	-76.609034	973	61	0	0.003064587	1252	24510120201
51009011	39.321673	-76.60243	279	12	0	0.003489667	1241	24510090500
51009012	39.321419	-76.594529	1269	50	0	0.001192563	1243	24510090700
51009013	39.313212	-76.605597	741	34	0	0.002994425	1244	24510090800
51009014	39.313212	-76.605597	1208	80	0	0.002994425	1244	24510090800
51009015	39.308574	-76.599487	1529	92	0	0.004118022	1245	24510090900
51010001	39.30343	-76.604645	915	40	0	0.000234263	1246	24510100100
51010002	39.299745	-76.598526	1084	43	0	0.003740309	1247	24510100200
51010003	39.299014	-76.605198	526	26	0	0.003051397	1247	24510100200
51010004	39.30343	-76.604645	558	31	0	0.000234263	1246	24510100100
51011001	39.301157	-76.617526	909	136	0	0.000379573	1250	24510110200
51011002	39.301157	-76.617526	337	33	0	0.000379573	1250	24510110200
51011003	39.306497	-76.624122	975	98	0	0.001977296	1269	24510140100
51011004	39.301126	-76.626612	750	48	0	0.000903141	1296	24510170200
51011005	39.301157	-76.617526	361	40	0	0.000379573	1250	24510110200
51011006	39.294554	-76.617254	1323	199	0	0.005082463	1217	24510040100
51011007	39.301181	-76.618037	805	90	0	0.000634258	1250	24510110200
51012001	39.335385	-76.617746	1840	324	0	0.001670171	1251	24510120100
51012002	39.335385	-76.617746	175	37	0	0.001670171	1251	24510120100
51012003	39.321854	-76.625416	421	57	0	0.003927512	1258	24510120700
51012004	39.328654	-76.610664	772	118	0	0.001388193	1252	24510120201
51012005	39.328654	-76.610664	754	84	0	0.001388193	1252	24510120201
51012006	39.323741	-76.611404	548	75	0	0.003946094	1254	24510120300
51012007	39.323741	-76.611404	1034	48	0	0.003946094	1254	24510120300
51012008	39.319811	-76.615143	924	69	0	0.002659549	1254	24510120300
51012009	39.32254	-76.619546	995	128	0	0.005738059	1258	24510120700
51012010	39.317744	-76.610892	1151	79	0	0.002719241	1254	24510120300
51012011	39.311937	-76.617252	721	60	0	0.004693679	1256	24510120500
51012012	39.308167	-76.612477	857	59	0	0.001509326	1256	24510120500
51013001	39.338178	-76.629849	1074	190	0	0.002355623	1264	24510130700
